Junction,Date,Time,Direction,car,motorbike,bus,truck,total
6,01-18-2023,09:14:00,3,1,1,0,0,2
6,01-18-2023,09:14:00,4,6,3,1,2,12
6,01-18-2023,09:15:00,1,0,0,0,0,0
6,01-18-2023,09:15:00,2,2,1,0,1,4
6,01-18-2023,09:15:00,3,0,0,1,2,3
6,01-18-2023,09:15:00,4,11,8,2,8,29
6,01-18-2023,09:16:00,1,2,0,0,0,2
6,01-18-2023,09:16:00,2,1,1,0,0,2
6,01-18-2023,09:16:00,3,1,1,0,0,2
6,01-18-2023,09:16:00,4,4,5,0,4,13
6,01-18-2023,09:17:00,1,0,0,0,1,1
6,01-18-2023,09:17:00,2,7,1,2,7,17
6,01-18-2023,09:17:00,3,1,0,1,0,2
6,01-18-2023,09:17:00,4,3,14,1,4,22
6,01-18-2023,09:18:00,1,1,0,0,1,2
6,01-18-2023,09:18:00,2,0,1,0,1,2
6,01-18-2023,09:18:00,3,0,1,0,0,1
6,01-18-2023,09:18:00,4,20,10,2,8,40
6,01-18-2023,09:19:00,1,0,0,0,0,0
6,01-18-2023,09:19:00,2,2,4,0,0,6
6,01-18-2023,09:19:00,3,0,2,0,0,2
6,01-18-2023,09:19:00,4,2,5,1,1,9
6,01-18-2023,09:20:00,1,1,0,0,0,1
6,01-18-2023,09:20:00,2,4,7,1,1,13
6,01-18-2023,09:20:00,3,1,1,0,0,2
6,01-18-2023,09:20:00,4,6,8,0,5,19
6,01-18-2023,09:21:00,1,0,0,0,0,0
6,01-18-2023,09:21:00,2,2,1,0,0,3
6,01-18-2023,09:21:00,3,0,0,0,0,0
6,01-18-2023,09:21:00,4,18,10,1,6,35
6,01-18-2023,09:22:00,1,4,1,0,0,5
6,01-18-2023,09:22:00,2,5,3,1,1,10
6,01-18-2023,09:22:00,3,1,1,0,0,2
6,01-18-2023,09:22:00,4,2,2,0,0,4
6,01-18-2023,09:23:00,1,0,1,1,0,2
6,01-18-2023,09:23:00,2,1,3,0,1,5
6,01-18-2023,09:23:00,3,1,1,0,0,2
6,01-18-2023,09:23:00,4,9,25,2,6,42
6,01-18-2023,09:24:00,1,1,1,2,1,5
6,01-18-2023,09:24:00,2,1,2,0,0,3
6,01-18-2023,09:24:00,3,1,0,1,0,2
6,01-18-2023,09:24:00,4,0,5,0,4,9
6,01-18-2023,09:25:00,1,0,0,0,0,0
6,01-18-2023,09:25:00,2,7,9,0,1,17
6,01-18-2023,09:25:00,3,1,2,0,1,4
6,01-18-2023,09:25:00,4,4,8,1,1,14
6,01-18-2023,09:26:00,1,2,2,0,0,4
6,01-18-2023,09:26:00,2,1,5,0,0,6
6,01-18-2023,09:26:00,3,1,0,0,0,1
6,01-18-2023,09:26:00,4,17,14,1,12,44
6,01-18-2023,09:27:00,1,1,2,1,0,4
6,01-18-2023,09:27:00,2,1,5,0,0,6
6,01-18-2023,09:27:00,3,0,0,1,0,1
6,01-18-2023,09:27:00,4,14,1,1,3,19
6,01-18-2023,09:28:00,1,4,0,0,0,4
6,01-18-2023,09:28:00,2,7,2,0,0,9
6,01-18-2023,09:28:00,3,2,0,0,0,2
6,01-18-2023,09:28:00,4,5,10,1,2,18
6,01-18-2023,09:29:00,1,2,0,0,1,3
6,01-18-2023,09:29:00,2,0,2,0,0,2
6,01-18-2023,09:29:00,3,0,0,0,0,0
6,01-18-2023,09:29:00,4,17,7,3,9,36
6,01-18-2023,09:30:00,1,0,0,0,0,0
6,01-18-2023,09:30:00,2,0,10,0,1,11
6,01-18-2023,09:30:00,3,0,1,0,0,1
6,01-18-2023,09:30:00,4,8,2,1,3,14
6,01-18-2023,09:31:00,1,1,1,1,1,4
6,01-18-2023,09:31:00,2,5,8,0,0,13
6,01-18-2023,09:31:00,3,1,3,0,1,5
6,01-18-2023,09:31:00,4,10,10,0,6,26
6,01-18-2023,09:32:00,1,0,0,0,0,0
6,01-18-2023,09:32:00,2,0,1,0,0,1
6,01-18-2023,09:32:00,3,1,2,0,0,3
6,01-18-2023,09:32:00,4,3,5,0,9,17
6,01-18-2023,09:33:00,1,0,2,0,0,2
6,01-18-2023,09:33:00,2,2,11,0,3,16
6,01-18-2023,09:33:00,3,0,3,0,1,4
6,01-18-2023,09:33:00,4,1,9,0,1,11
6,01-18-2023,09:34:00,1,0,0,0,0,0
6,01-18-2023,09:34:00,2,2,5,0,2,9
6,01-18-2023,09:34:00,3,2,0,0,0,2
6,01-18-2023,09:34:00,4,14,17,4,12,47
6,01-18-2023,09:35:00,1,1,1,0,0,2
6,01-18-2023,09:35:00,2,1,4,0,0,5
6,01-18-2023,09:35:00,3,2,0,0,0,2
6,01-18-2023,09:35:00,4,1,0,0,2,3
6,01-18-2023,09:36:00,1,0,0,0,0,0
6,01-18-2023,09:36:00,2,5,4,0,1,10
6,01-18-2023,09:36:00,3,1,2,0,0,3
6,01-18-2023,09:36:00,4,9,13,1,2,25
6,01-18-2023,09:37:00,1,2,2,0,1,5
6,01-18-2023,09:37:00,2,1,0,1,0,2
6,01-18-2023,09:37:00,3,0,1,0,0,1
6,01-18-2023,09:37:00,4,16,13,0,4,33
6,01-18-2023,09:38:00,1,1,0,0,0,1
6,01-18-2023,09:38:00,2,2,10,0,3,15
6,01-18-2023,09:38:00,3,0,0,0,0,0
6,01-18-2023,09:38:00,4,3,3,1,1,8
6,01-18-2023,09:39:00,1,3,1,0,0,4
6,01-18-2023,09:39:00,2,0,3,1,0,4
6,01-18-2023,09:39:00,3,0,0,0,0,0
6,01-18-2023,09:39:00,4,12,13,0,13,38
6,01-18-2023,09:40:00,1,0,1,0,1,2
6,01-18-2023,09:40:00,2,0,3,0,2,5
6,01-18-2023,09:40:00,3,0,0,0,0,0
6,01-18-2023,09:40:00,4,11,3,0,6,20
6,01-18-2023,09:41:00,1,0,0,0,0,0
6,01-18-2023,09:41:00,2,5,8,1,0,14
6,01-18-2023,09:41:00,3,1,0,0,0,1
6,01-18-2023,09:41:00,4,4,15,0,6,25
6,01-18-2023,09:42:00,1,1,2,1,0,4
6,01-18-2023,09:42:00,2,2,5,1,0,8
6,01-18-2023,09:42:00,3,0,5,0,0,5
6,01-18-2023,09:42:00,4,18,16,2,7,43
6,01-18-2023,09:43:00,1,0,0,0,0,0
6,01-18-2023,09:43:00,2,1,15,0,2,18
6,01-18-2023,09:43:00,3,0,3,0,1,4
6,01-18-2023,09:43:00,4,4,6,1,4,15
6,01-18-2023,09:44:00,1,0,1,0,0,1
6,01-18-2023,09:44:00,2,5,8,0,1,14
6,01-18-2023,09:44:00,3,0,3,0,0,3
6,01-18-2023,09:44:00,4,3,11,2,6,22
6,01-18-2023,09:45:00,1,0,0,1,0,1
6,01-18-2023,09:45:00,2,0,6,0,1,7
6,01-18-2023,09:45:00,3,0,0,0,0,0
6,01-18-2023,09:45:00,4,15,3,1,7,26
6,01-18-2023,09:46:00,1,1,0,0,0,1
6,01-18-2023,09:46:00,2,4,13,0,1,18
6,01-18-2023,09:46:00,3,0,4,0,0,4
6,01-18-2023,09:46:00,4,2,7,0,1,10
6,01-18-2023,09:47:00,1,0,0,0,0,0
6,01-18-2023,09:47:00,2,1,1,0,0,2
6,01-18-2023,09:47:00,3,0,0,0,0,0
6,01-18-2023,09:47:00,4,9,4,2,3,18
6,01-18-2023,09:48:00,1,1,1,0,0,2
6,01-18-2023,09:48:00,2,2,1,0,1,4
6,01-18-2023,09:48:00,3,0,4,0,1,5
6,01-18-2023,09:48:00,4,9,5,1,4,19
6,01-18-2023,09:49:00,1,1,1,1,0,3
6,01-18-2023,09:49:00,2,5,18,0,0,23
6,01-18-2023,09:49:00,3,0,3,0,2,5
6,01-18-2023,09:49:00,4,5,11,0,1,17
6,01-18-2023,09:50:00,1,0,1,0,0,1
6,01-18-2023,09:50:00,2,1,4,1,3,9
6,01-18-2023,09:50:00,3,1,2,0,2,5
6,01-18-2023,09:50:00,4,10,17,0,10,37
6,01-18-2023,09:51:00,1,1,1,0,0,2
6,01-18-2023,09:51:00,2,1,1,0,0,2
6,01-18-2023,09:51:00,3,1,1,0,0,2
6,01-18-2023,09:51:00,4,4,2,0,3,9
6,01-18-2023,09:52:00,1,0,0,0,0,0
6,01-18-2023,09:52:00,2,5,5,0,1,11
6,01-18-2023,09:52:00,3,1,1,0,0,2
6,01-18-2023,09:52:00,4,7,26,1,4,38
6,01-18-2023,09:53:00,1,0,2,0,0,2
6,01-18-2023,09:53:00,2,1,7,0,0,8
6,01-18-2023,09:53:00,3,0,0,0,1,1
6,01-18-2023,09:53:00,4,15,10,0,11,36
6,01-18-2023,09:54:00,1,0,0,0,0,0
6,01-18-2023,09:54:00,2,1,5,0,2,8
6,01-18-2023,09:54:00,3,0,2,0,0,2
6,01-18-2023,09:54:00,4,6,3,2,1,12
6,01-18-2023,09:55:00,1,6,1,1,1,9
6,01-18-2023,09:55:00,2,6,5,1,1,13
6,01-18-2023,09:55:00,3,1,4,0,0,5
6,01-18-2023,09:55:00,4,10,15,0,7,32
6,01-18-2023,09:56:00,1,0,0,0,0,0
6,01-18-2023,09:56:00,2,3,1,0,0,4
6,01-18-2023,09:56:00,3,0,1,0,0,1
6,01-18-2023,09:56:00,4,15,6,3,5,29
6,01-18-2023,09:57:00,1,2,1,0,0,3
6,01-18-2023,09:57:00,2,6,9,0,1,16
6,01-18-2023,09:57:00,3,2,3,0,0,5
6,01-18-2023,09:57:00,4,4,2,1,1,8
6,01-18-2023,09:58:00,1,0,0,0,0,0
6,01-18-2023,09:58:00,2,0,2,0,0,2
6,01-18-2023,09:58:00,3,0,0,0,1,1
6,01-18-2023,09:58:00,4,11,20,2,5,38
6,01-18-2023,09:59:00,1,1,0,0,0,1
6,01-18-2023,09:59:00,2,1,4,0,0,5
6,01-18-2023,09:59:00,3,0,0,0,0,0
6,01-18-2023,09:59:00,4,3,4,0,5,12
6,01-18-2023,10:00:00,1,1,0,0,0,1
6,01-18-2023,10:00:00,2,6,7,0,0,13
6,01-18-2023,10:00:00,3,1,3,1,1,6
6,01-18-2023,10:00:00,4,4,7,0,3,14
6,01-18-2023,10:01:00,1,1,1,0,0,2
6,01-18-2023,10:01:00,2,1,2,0,2,5
6,01-18-2023,10:01:00,3,1,3,0,0,4
6,01-18-2023,10:01:00,4,18,11,1,8,38
6,01-18-2023,10:02:00,1,0,0,1,0,1
6,01-18-2023,10:02:00,2,2,6,0,2,10
6,01-18-2023,10:02:00,3,1,0,0,0,1
6,01-18-2023,10:02:00,4,2,2,0,2,6
6,01-18-2023,10:03:00,1,4,2,0,0,6
6,01-18-2023,10:03:00,2,1,6,0,2,9
6,01-18-2023,10:03:00,3,2,2,0,2,6
6,01-18-2023,10:03:00,4,5,16,0,2,23
6,01-18-2023,10:04:00,1,3,1,0,0,4
6,01-18-2023,10:04:00,2,0,6,0,0,6
6,01-18-2023,10:04:00,3,1,0,0,0,1
6,01-18-2023,10:04:00,4,15,6,1,5,27
6,01-18-2023,10:05:00,1,1,1,0,0,2
6,01-18-2023,10:05:00,2,4,8,0,1,13
6,01-18-2023,10:05:00,3,0,2,0,1,3
6,01-18-2023,10:05:00,4,2,1,0,0,3
6,01-18-2023,10:06:00,1,0,3,0,0,3
6,01-18-2023,10:06:00,2,6,4,0,0,10
6,01-18-2023,10:06:00,3,2,4,0,0,6
6,01-18-2023,10:06:00,4,10,15,1,5,31
6,01-18-2023,10:07:00,1,0,0,1,0,1
6,01-18-2023,10:07:00,2,1,3,0,1,5
6,01-18-2023,10:07:00,3,1,2,0,0,3
6,01-18-2023,10:07:00,4,15,9,1,5,30
6,01-18-2023,10:08:00,1,2,0,0,2,4
6,01-18-2023,10:08:00,2,2,10,0,2,14
6,01-18-2023,10:08:00,3,0,1,0,0,1
6,01-18-2023,10:08:00,4,2,5,1,2,10
6,01-18-2023,10:09:00,1,2,0,0,0,2
6,01-18-2023,10:09:00,2,2,5,0,1,8
6,01-18-2023,10:09:00,3,0,1,0,0,1
6,01-18-2023,10:09:00,4,25,12,2,5,44
6,01-18-2023,10:10:00,1,3,1,0,0,4
6,01-18-2023,10:10:00,2,3,9,0,1,13
6,01-18-2023,10:10:00,3,0,2,0,0,2
6,01-18-2023,10:10:00,4,5,6,0,2,13
6,01-18-2023,10:11:00,1,0,0,0,0,0
6,01-18-2023,10:11:00,2,6,5,1,0,12
6,01-18-2023,10:11:00,3,1,2,0,0,3
6,01-18-2023,10:11:00,4,3,24,0,5,32
6,01-18-2023,10:12:00,1,1,0,0,0,1
6,01-18-2023,10:12:00,2,6,1,0,1,8
6,01-18-2023,10:12:00,3,0,0,0,0,0
6,01-18-2023,10:12:00,4,15,9,2,6,32
6,01-18-2023,10:13:00,1,0,0,0,0,0
6,01-18-2023,10:13:00,2,8,6,0,2,16
6,01-18-2023,10:13:00,3,1,0,0,1,2
6,01-18-2023,10:13:00,4,7,7,0,2,16
6,01-18-2023,10:14:00,1,2,0,0,1,3
6,01-18-2023,10:14:00,2,0,3,0,1,4
6,01-18-2023,10:14:00,3,1,0,0,0,1
6,01-18-2023,10:14:00,4,3,12,3,7,25
6,01-18-2023,10:15:00,1,1,0,0,0,1
6,01-18-2023,10:15:00,2,4,2,0,0,6
6,01-18-2023,10:15:00,3,1,1,0,0,2
6,01-18-2023,10:15:00,4,9,4,1,6,20
6,01-18-2023,10:16:00,1,0,3,1,0,4
6,01-18-2023,10:16:00,2,4,5,0,0,9
6,01-18-2023,10:16:00,3,1,0,1,0,2
6,01-18-2023,10:16:00,4,3,8,0,2,13
6,01-18-2023,10:17:00,1,1,0,2,1,4
6,01-18-2023,10:17:00,2,7,1,1,0,9
6,01-18-2023,10:17:00,3,1,2,0,0,3
6,01-18-2023,10:17:00,4,23,18,3,5,49
6,01-18-2023,10:18:00,1,2,1,0,0,3
6,01-18-2023,10:18:00,2,1,6,0,0,7
6,01-18-2023,10:18:00,3,0,1,0,0,1
6,01-18-2023,10:18:00,4,16,7,3,6,32
6,01-18-2023,10:19:00,1,0,1,2,0,3
6,01-18-2023,10:19:00,2,4,7,1,3,15
6,01-18-2023,10:19:00,3,2,4,0,0,6
6,01-18-2023,10:19:00,4,2,6,0,1,9
6,01-18-2023,10:20:00,1,2,0,0,0,2
6,01-18-2023,10:20:00,2,0,3,0,1,4
6,01-18-2023,10:20:00,3,0,2,0,0,2
6,01-18-2023,10:20:00,4,26,12,1,6,45
6,01-18-2023,10:21:00,1,1,0,0,0,1
6,01-18-2023,10:21:00,2,0,4,0,0,4
6,01-18-2023,10:21:00,3,1,3,0,0,4
6,01-18-2023,10:21:00,4,4,7,0,4,15
6,01-18-2023,10:22:00,1,0,0,0,0,0
6,01-18-2023,10:22:00,2,5,9,0,1,15
6,01-18-2023,10:22:00,3,2,1,0,0,3
6,01-18-2023,10:22:00,4,13,19,1,2,35
6,01-18-2023,10:23:00,1,2,1,0,0,3
6,01-18-2023,10:23:00,2,0,0,0,0,0
6,01-18-2023,10:23:00,3,0,0,0,0,0
6,01-18-2023,10:23:00,4,8,9,0,8,25
6,01-18-2023,10:24:00,1,1,0,2,0,3
6,01-18-2023,10:24:00,2,2,4,0,0,6
6,01-18-2023,10:24:00,3,0,2,0,1,3
6,01-18-2023,10:24:00,4,4,8,2,2,16
6,01-18-2023,10:25:00,1,1,1,0,0,2
6,01-18-2023,10:25:00,2,6,5,0,1,12
6,01-18-2023,10:25:00,3,2,3,0,0,5
6,01-18-2023,10:25:00,4,8,13,0,2,23
6,01-18-2023,10:26:00,1,0,0,0,0,0
6,01-18-2023,10:26:00,2,1,2,0,2,5
6,01-18-2023,10:26:00,3,0,2,0,0,2
6,01-18-2023,10:26:00,4,18,13,0,6,37
6,01-18-2023,10:27:00,1,1,2,0,0,3
6,01-18-2023,10:27:00,2,6,7,0,1,14
6,01-18-2023,10:27:00,3,3,4,0,0,7
6,01-18-2023,10:27:00,4,7,4,2,0,13
6,01-18-2023,10:28:00,1,0,0,0,0,0
6,01-18-2023,10:28:00,2,1,4,0,0,5
6,01-18-2023,10:28:00,3,0,0,0,0,0
6,01-18-2023,10:28:00,4,17,15,1,8,41
6,01-18-2023,10:29:00,1,1,0,0,0,1
6,01-18-2023,10:29:00,2,1,0,0,0,1
6,01-18-2023,10:29:00,3,1,3,0,0,4
6,01-18-2023,10:29:00,4,14,4,0,3,21
6,01-18-2023,10:30:00,1,0,0,1,0,1
6,01-18-2023,10:30:00,2,3,8,0,2,13
6,01-18-2023,10:30:00,3,1,2,0,0,3
6,01-18-2023,10:30:00,4,4,9,0,3,16
6,01-18-2023,10:31:00,1,0,0,0,0,0
6,01-18-2023,10:31:00,2,4,1,0,1,6
6,01-18-2023,10:31:00,3,0,0,0,0,0
6,01-18-2023,10:31:00,4,12,22,1,7,42
6,01-18-2023,10:32:00,1,0,0,0,0,0
6,01-18-2023,10:32:00,2,0,5,0,0,5
6,01-18-2023,10:32:00,3,0,0,0,0,0
6,01-18-2023,10:32:00,4,10,5,0,0,15
6,01-18-2023,10:33:00,1,0,1,0,0,1
6,01-18-2023,10:33:00,2,1,8,0,2,11
6,01-18-2023,10:33:00,3,1,4,0,0,5
6,01-18-2023,10:33:00,4,5,6,0,3,14
6,01-18-2023,10:34:00,1,0,0,0,0,0
6,01-18-2023,10:34:00,2,0,1,0,1,2
6,01-18-2023,10:34:00,3,1,3,0,0,4
6,01-18-2023,10:34:00,4,12,5,3,9,29
6,01-18-2023,10:35:00,1,1,0,2,0,3
6,01-18-2023,10:35:00,2,1,7,0,0,8
6,01-18-2023,10:35:00,3,0,0,0,0,0
6,01-18-2023,10:35:00,4,5,1,1,4,11
6,01-18-2023,10:36:00,1,0,0,0,0,0
6,01-18-2023,10:36:00,2,5,6,0,1,12
6,01-18-2023,10:36:00,3,3,2,0,0,5
6,01-18-2023,10:36:00,4,13,7,0,4,24
6,01-18-2023,10:37:00,1,0,0,0,0,0
6,01-18-2023,10:37:00,2,0,0,0,0,0
6,01-18-2023,10:37:00,3,0,2,1,0,3
6,01-18-2023,10:37:00,4,21,5,2,9,37
6,01-18-2023,10:38:00,1,3,0,0,0,3
6,01-18-2023,10:38:00,2,4,6,1,2,13
6,01-18-2023,10:38:00,3,1,0,0,1,2
6,01-18-2023,10:38:00,4,1,7,0,1,9
6,01-18-2023,10:39:00,1,0,2,0,0,2
6,01-18-2023,10:39:00,2,1,1,0,1,3
6,01-18-2023,10:39:00,3,0,2,0,0,2
6,01-18-2023,10:39:00,4,18,22,0,9,49
6,01-18-2023,10:40:00,1,1,1,0,0,2
6,01-18-2023,10:40:00,2,0,2,0,0,2
6,01-18-2023,10:40:00,3,3,1,1,1,6
6,01-18-2023,10:40:00,4,12,4,0,7,23
6,01-18-2023,10:41:00,1,0,1,0,0,1
6,01-18-2023,10:41:00,2,9,11,1,0,21
6,01-18-2023,10:41:00,3,0,8,0,2,10
6,01-18-2023,10:41:00,4,7,5,0,2,14
6,01-18-2023,10:42:00,1,3,2,0,0,5
6,01-18-2023,10:42:00,2,1,2,0,0,3
6,01-18-2023,10:42:00,3,0,1,0,0,1
6,01-18-2023,10:42:00,4,14,16,1,3,34
6,01-18-2023,10:43:00,1,0,0,0,0,0
6,01-18-2023,10:43:00,2,2,0,2,0,4
6,01-18-2023,10:43:00,3,0,1,0,0,1
6,01-18-2023,10:43:00,4,9,9,0,2,20
6,01-18-2023,10:44:00,1,1,0,0,0,1
6,01-18-2023,10:44:00,2,6,11,0,2,19
6,01-18-2023,10:44:00,3,0,3,0,1,4
6,01-18-2023,10:44:00,4,4,15,0,6,25
6,01-18-2023,10:45:00,1,0,0,0,0,0
6,01-18-2023,10:45:00,2,2,8,0,1,11
6,01-18-2023,10:45:00,3,0,1,0,1,2
6,01-18-2023,10:45:00,4,14,7,0,2,23
6,01-18-2023,10:46:00,1,0,0,0,0,0
6,01-18-2023,10:46:00,2,0,5,1,1,7
6,01-18-2023,10:46:00,3,1,0,0,0,1
6,01-18-2023,10:46:00,4,15,9,2,5,31
6,01-18-2023,10:47:00,1,0,0,0,0,0
6,01-18-2023,10:47:00,2,0,0,0,0,0
6,01-18-2023,10:47:00,3,1,0,0,0,1
6,01-18-2023,10:47:00,4,13,11,1,5,30
6,01-18-2023,10:48:00,1,2,2,1,1,6
6,01-18-2023,10:48:00,2,1,0,0,0,1
6,01-18-2023,10:48:00,3,0,2,0,0,2
6,01-18-2023,10:48:00,4,15,6,1,1,23
6,01-18-2023,10:49:00,1,1,0,0,0,1
6,01-18-2023,10:49:00,2,8,8,0,2,18
6,01-18-2023,10:49:00,3,2,5,0,1,8
6,01-18-2023,10:49:00,4,5,7,0,3,15
6,01-18-2023,10:50:00,1,1,0,0,0,1
6,01-18-2023,10:50:00,2,0,3,0,1,4
6,01-18-2023,10:50:00,3,0,0,0,0,0
6,01-18-2023,10:50:00,4,37,16,0,4,57
6,01-18-2023,10:51:00,1,4,0,0,0,4
6,01-18-2023,10:51:00,2,7,6,0,1,14
6,01-18-2023,10:51:00,3,1,0,0,0,1
6,01-18-2023,10:51:00,4,5,2,0,0,7
6,01-18-2023,10:52:00,1,0,1,0,0,1
6,01-18-2023,10:52:00,2,2,3,1,1,7
6,01-18-2023,10:52:00,3,0,5,0,1,6
6,01-18-2023,10:52:00,4,19,21,0,5,45
6,01-18-2023,10:53:00,1,1,0,0,0,1
6,01-18-2023,10:53:00,2,1,5,0,0,6
6,01-18-2023,10:53:00,3,2,3,0,0,5
6,01-18-2023,10:53:00,4,9,10,1,11,31
6,01-18-2023,10:54:00,1,0,0,0,0,0
6,01-18-2023,10:54:00,2,7,8,0,0,15
6,01-18-2023,10:54:00,3,3,3,0,0,6
6,01-18-2023,10:54:00,4,4,10,0,3,17
6,01-18-2023,10:55:00,1,2,0,0,0,2
6,01-18-2023,10:55:00,2,3,5,1,1,10
6,01-18-2023,10:55:00,3,0,4,0,0,4
6,01-18-2023,10:55:00,4,13,24,2,4,43
6,01-18-2023,10:56:00,1,2,1,0,0,3
6,01-18-2023,10:56:00,2,2,2,0,0,4
6,01-18-2023,10:56:00,3,1,1,0,0,2
6,01-18-2023,10:56:00,4,9,8,0,5,22
6,01-18-2023,10:57:00,1,14,1,0,0,15
6,01-18-2023,10:57:00,2,5,9,0,0,14
6,01-18-2023,10:57:00,3,1,1,0,0,2
6,01-18-2023,10:57:00,4,8,7,0,2,17
6,01-18-2023,10:58:00,1,3,0,0,0,3
6,01-18-2023,10:58:00,2,2,5,0,0,7
6,01-18-2023,10:58:00,3,2,0,0,0,2
6,01-18-2023,10:58:00,4,11,15,2,8,36
6,01-18-2023,10:59:00,1,0,1,0,0,1
6,01-18-2023,10:59:00,2,1,7,0,0,8
6,01-18-2023,10:59:00,3,1,3,0,0,4
6,01-18-2023,10:59:00,4,9,5,0,5,19
6,01-18-2023,11:00:00,1,1,1,0,0,2
6,01-18-2023,11:00:00,2,6,4,1,1,12
6,01-18-2023,11:00:00,3,2,3,0,0,5
6,01-18-2023,11:00:00,4,5,24,0,4,33
6,01-18-2023,11:01:00,1,0,0,0,0,0
6,01-18-2023,11:01:00,2,0,3,0,0,3
6,01-18-2023,11:01:00,3,0,1,0,0,1
6,01-18-2023,11:01:00,4,23,4,0,10,37
6,01-18-2023,11:02:00,1,2,1,0,0,3
6,01-18-2023,11:02:00,2,10,4,0,3,17
6,01-18-2023,11:02:00,3,1,2,0,2,5
6,01-18-2023,11:02:00,4,2,3,0,2,7
6,01-18-2023,11:03:00,1,0,1,0,1,2
6,01-18-2023,11:03:00,2,3,1,0,2,6
6,01-18-2023,11:03:00,3,0,0,0,0,0
6,01-18-2023,11:03:00,4,26,19,1,4,50
6,01-18-2023,11:04:00,1,1,2,1,0,4
6,01-18-2023,11:04:00,2,1,2,1,0,4
6,01-18-2023,11:04:00,3,0,2,0,0,2
6,01-18-2023,11:04:00,4,9,5,0,5,19
6,01-18-2023,11:05:00,1,0,2,0,0,2
6,01-18-2023,11:05:00,2,7,9,1,1,18
6,01-18-2023,11:05:00,3,3,4,0,0,7
6,01-18-2023,11:05:00,4,7,2,1,3,13
6,01-18-2023,11:06:00,1,2,0,0,0,2
6,01-18-2023,11:06:00,2,3,0,0,0,3
6,01-18-2023,11:06:00,3,1,0,0,0,1
6,01-18-2023,11:06:00,4,23,2,1,2,28
6,01-18-2023,11:07:00,1,2,1,0,0,3
6,01-18-2023,11:07:00,2,1,1,1,0,3
6,01-18-2023,11:07:00,3,1,1,0,1,3
6,01-18-2023,11:07:00,4,17,9,2,1,29
6,01-18-2023,11:08:00,1,2,0,0,0,2
6,01-18-2023,11:08:00,2,10,4,0,1,15
6,01-18-2023,11:08:00,3,4,1,1,0,6
6,01-18-2023,11:08:00,4,9,10,0,4,23
6,01-18-2023,11:09:00,1,1,0,0,0,1
6,01-18-2023,11:09:00,2,0,1,0,0,1
6,01-18-2023,11:09:00,3,2,2,0,0,4
6,01-18-2023,11:09:00,4,10,13,7,5,35
6,01-18-2023,11:10:00,1,1,1,0,0,2
6,01-18-2023,11:10:00,2,1,2,1,0,4
6,01-18-2023,11:10:00,3,1,2,0,0,3
6,01-18-2023,11:10:00,4,19,4,3,3,29
6,01-18-2023,11:11:00,1,0,3,0,0,3
6,01-18-2023,11:11:00,2,4,7,0,1,12
6,01-18-2023,11:11:00,3,1,4,0,0,5
6,01-18-2023,11:11:00,4,4,22,1,4,31
6,01-18-2023,11:12:00,1,1,0,0,0,1
6,01-18-2023,11:12:00,2,1,3,0,0,4
6,01-18-2023,11:12:00,3,0,1,0,0,1
6,01-18-2023,11:12:00,4,28,14,1,4,47
6,01-18-2023,11:13:00,1,2,2,0,0,4
6,01-18-2023,11:13:00,2,0,9,1,0,10
6,01-18-2023,11:13:00,3,1,1,0,0,2
6,01-18-2023,11:13:00,4,5,2,0,1,8
6,01-18-2023,11:14:00,1,0,0,0,0,0
6,01-18-2023,11:14:00,2,6,6,0,1,13
6,01-18-2023,11:14:00,3,0,1,0,0,1
6,01-18-2023,11:14:00,4,15,22,0,2,39
6,01-18-2023,11:15:00,1,1,0,0,0,1
6,01-18-2023,11:15:00,2,3,2,0,1,6
6,01-18-2023,11:15:00,3,0,2,0,1,3
6,01-18-2023,11:15:00,4,11,6,1,7,25
6,01-18-2023,11:16:00,1,2,0,0,0,2
6,01-18-2023,11:16:00,2,0,7,0,0,7
6,01-18-2023,11:16:00,3,0,0,0,0,0
6,01-18-2023,11:16:00,4,8,10,0,2,20
6,01-18-2023,11:17:00,1,0,0,1,1,2
6,01-18-2023,11:17:00,2,2,3,0,1,6
6,01-18-2023,11:17:00,3,2,1,0,1,4
6,01-18-2023,11:17:00,4,16,31,0,1,48
6,01-18-2023,11:18:00,1,0,3,0,0,3
6,01-18-2023,11:18:00,2,1,5,0,1,7
6,01-18-2023,11:18:00,3,0,4,0,0,4
6,01-18-2023,11:18:00,4,12,6,0,5,23
6,01-18-2023,11:19:00,1,2,3,0,0,5
6,01-18-2023,11:19:00,2,4,5,1,1,11
6,01-18-2023,11:19:00,3,1,1,1,0,3
6,01-18-2023,11:19:00,4,0,13,1,2,16
6,01-18-2023,11:20:00,1,0,0,0,0,0
6,01-18-2023,11:20:00,2,4,3,0,1,8
6,01-18-2023,11:20:00,3,0,0,0,0,0
6,01-18-2023,11:20:00,4,19,11,1,6,37
6,01-18-2023,11:21:00,1,0,0,0,0,0
6,01-18-2023,11:21:00,2,3,8,1,0,12
6,01-18-2023,11:21:00,3,0,0,0,0,0
6,01-18-2023,11:21:00,4,0,3,1,4,8
6,01-18-2023,11:22:00,1,0,0,0,0,0
6,01-18-2023,11:22:00,2,5,6,1,1,13
6,01-18-2023,11:22:00,3,1,2,0,1,4
6,01-18-2023,11:22:00,4,14,6,0,4,24
6,01-18-2023,11:23:00,1,1,2,0,0,3
6,01-18-2023,11:23:00,2,1,1,0,0,2
6,01-18-2023,11:23:00,3,0,1,0,1,2
